Number of road accidents,Number of persons killed in road accidents ,Number of grievously injured persons,Number of minor injured persons,Year_int,State_encoded,City_encoded,Vechile_impacted_encoded
-0.3317721710127543,-0.44120128665299646,-0.37217771576370395,-0.3337283820391341,1.2242911781471304,-1.1742155078148377,1.4890611789115789,-0.3871548642195896
-0.2847573802677712,-0.169553392679974,-0.20871094971747492,-0.38406094253673506,1.2242911781471304,-1.98125497796754,0.8655290076635456,-0.3871548642195896
-0.40901075580808366,-0.42522199877223044,-0.29725544799251563,-0.328695125989374,-1.2242911781471304,-1.1742155078148377,1.4890611789115789,-1.5486194568783584
-0.036250629187146235,-0.3453255593684003,-0.39261106151948255,-0.278362565491773,0.0,-1.5777352428911888,1.0040917123853308,1.1614645926587688
-0.49296573928126775,-0.5210977260568266,-0.3994221767714088,-0.3588946622879346,0.0,-0.7706957727384867,1.142654417107116,-1.5486194568783584
-0.22430979216707864,-0.31336698360686827,-0.2631998717328846,-0.18776395659609127,0.0,-1.1742155078148377,-1.6285996773285882,-1.5486194568783584
1.8040426085450494,2.003629759104206,2.597468534076123,0.295428624180878,1.2242911781471304,-0.3671760376621356,-1.2821929155241252,0.7743097284391792
-0.46610014456984883,-0.5051184381760606,-0.38579994626755637,-0.25319628524297255,-1.2242911781471304,-1.1742155078148377,1.4890611789115789,-0.7743097284391792
-0.33513037035168164,-0.4571805745337625,-0.3176887937482943,-0.3387616380888942,0.0,-1.1742155078148377,1.4890611789115789,-0.3871548642195896
-0.46610014456984883,-0.48913915029529453,-0.3381221395040729,-0.3135953578400937,0.0,-1.1742155078148377,1.4890611789115789,-1.5486194568783584
2.8551590016293145,1.1247689256620743,5.751014895717958,0.5319916585196026,-1.2242911781471304,-0.16541617012396,1.2812171218289012,1.5486194568783584
-0.5164731346537593,-0.5370770139375927,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-1.7794951104293644,-1.14363021080234,1.1614645926587688
-0.45602554655306676,-0.48913915029529453,-0.37898883101563013,-0.2682960533922528,0.0,-0.9724556402766622,-0.7972234489978769,-1.5486194568783584
-0.4828911412644857,-0.3932634230106984,-0.3994221767714088,-0.36392791833769467,-1.2242911781471304,-0.9724556402766622,-0.7972234489978769,1.1614645926587688
-0.4593837458919941,-0.42522199877223044,-0.29725544799251563,-0.38909419858649513,1.2242911781471304,-0.5689359052003111,-0.3122539824716287,-1.5486194568783584
0.014122360896764228,-0.169553392679974,-0.3994221767714088,0.6024572432162439,-1.2242911781471304,-0.7706957727384867,1.142654417107116,-0.3871548642195896
0.17531592916527772,-0.08965695327614386,-0.37898883101563013,0.7534549247090467,1.2242911781471304,-0.7706957727384867,1.142654417107116,0.7743097284391792
0.5581506538029972,0.6773488650006255,1.0241009108811687,0.10416489428999436,-1.2242911781471304,-1.1742155078148377,1.4890611789115789,1.5486194568783584
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-1.1742155078148377,1.0733730647462234,0.0
-0.08998181860998407,-0.26542911996457014,-0.08611087518280316,-0.3488281501884144,-1.2242911781471304,-2.1830148455057157,1.6969052359942567,1.1614645926587688
-0.3250557723348996,-0.2973876957261022,-0.20871094971747492,-0.3135953578400937,1.2242911781471304,-1.1742155078148377,-1.6285996773285882,-1.1614645926587688
-0.5030403372980499,-0.5210977260568266,-0.3994221767714088,-0.37399443043721486,0.0,-0.7706957727384867,1.142654417107116,1.1614645926587688
-0.4896075399423404,-0.5210977260568266,-0.35855548525985154,-0.36392791833769467,0.0,-0.5689359052003111,-0.8665048013587695,-0.3871548642195896
-0.4224435531637931,-0.4731598624145285,-0.31087767849636805,-0.328695125989374,0.0,-2.1830148455057157,1.6969052359942567,0.0
5.9782843868317626,6.97318829002244,0.179522619642319,8.575134826036237,1.2242911781471304,-1.3759753753530133,-0.9357861537196621,1.5486194568783584
-0.46610014456984883,-0.42522199877223044,-0.3653666005117777,-0.37399443043721486,0.0,-2.1830148455057157,1.627623883633364,1.1614645926587688
-0.3082647756402627,-0.4731598624145285,-0.04524418367124591,-0.27332930944201295,0.0,-2.1830148455057157,1.6969052359942567,-1.5486194568783584
5.924553197408925,7.276794759756995,1.4668234022563724,6.536666125883398,-1.2242911781471304,-1.3759753753530133,-0.9357861537196621,1.5486194568783584
-0.46610014456984883,-0.4731598624145285,-0.3313110242521467,-0.38909419858649513,-1.2242911781471304,-1.98125497796754,0.8655290076635456,-0.7743097284391792
-0.45602554655306676,-0.37728413512993236,-0.32449990900022047,-0.38909419858649513,-1.2242911781471304,-0.5689359052003111,-0.3122539824716287,-1.1614645926587688
-0.5063985366369772,-0.5530563018183586,-0.37898883101563013,-0.37902768648697494,1.2242911781471304,-1.1742155078148377,1.4890611789115789,-0.7743097284391792
-0.40229435713022893,-0.42522199877223044,-0.24957764122903217,-0.328695125989374,-1.2242911781471304,-0.16541617012396,-0.1736912777498435,1.1614645926587688
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-0.16541617012396,0.1727154840546195,0.7743097284391792
-0.22095159282815127,-0.36130484724916634,-0.37217771576370395,0.16959722293687562,0.0,-1.3759753753530133,-0.9357861537196621,-1.5486194568783584
-0.5097567359759045,-0.5530563018183586,-0.37898883101563013,-0.36896117438745474,0.0,-1.1742155078148377,1.0733730647462234,0.0
-0.4795329419255583,-0.42522199877223044,-0.3653666005117777,-0.38909419858649513,-1.2242911781471304,-0.5689359052003111,-0.8665048013587695,-1.5486194568783584
3.379038098501983,5.263404486780475,1.0036675651253901,2.8976220019068486,-1.2242911781471304,-1.3759753753530133,-0.9357861537196621,0.7743097284391792
-0.5030403372980499,-0.5210977260568266,-0.37217771576370395,-0.38909419858649513,1.2242911781471304,-0.5689359052003111,-0.8665048013587695,-1.5486194568783584
-0.43251815118057524,-0.28140840784533616,-0.38579994626755637,-0.3186286138898538,0.0,-0.9724556402766622,-0.7972234489978769,-1.1614645926587688
4.92380979440857,7.516484077968485,0.16590038913846658,5.444449563085457,0.0,-1.3759753753530133,-0.9357861537196621,0.7743097284391792
-0.25117538687849755,0.08611521341228245,-0.3653666005117777,-0.031733019053528266,1.2242911781471304,-1.7794951104293644,-1.14363021080234,1.5486194568783584
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,1.2242911781471304,-1.1742155078148377,1.4890611789115789,0.3871548642195896
-0.00938503447572732,0.21394951645841068,-0.38579994626755637,0.1746304789866357,0.0,-1.3759753753530133,-0.9357861537196621,-1.1614645926587688
-0.38886155977451947,-0.5051184381760606,-0.39261106151948255,-0.3085621017903336,-1.2242911781471304,-1.7794951104293644,-1.14363021080234,-0.3871548642195896
-0.5097567359759045,-0.5210977260568266,-0.37898883101563013,-0.38909419858649513,0.0,-0.5689359052003111,-0.3122539824716287,0.0
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-0.16541617012396,-0.035128573028058295,-1.1614645926587688
-0.40901075580808366,-0.3932634230106984,-0.2018998344655487,-0.38406094253673506,1.2242911781471304,-0.5689359052003111,-0.3122539824716287,1.5486194568783584
-0.5097567359759045,-0.5370770139375927,-0.37217771576370395,-0.38909419858649513,0.0,-1.1742155078148377,1.0733730647462234,0.3871548642195896
-0.4627419452309215,-0.4571805745337625,-0.3176887937482943,-0.38406094253673506,0.0,-0.5689359052003111,-0.3122539824716287,-1.5486194568783584
-0.513114935314832,-0.5210977260568266,-0.39261106151948255,-0.38909419858649513,0.0,-0.5689359052003111,-0.8665048013587695,-0.7743097284391792
-0.36199596506310056,-0.42522199877223044,-0.23595541072517975,-0.3387616380888942,0.0,-1.1742155078148377,1.2119357694680086,-1.5486194568783584
-0.5030403372980499,-0.5530563018183586,-0.39261106151948255,-0.36896117438745474,-1.2242911781471304,-1.5777352428911888,1.0040917123853308,0.0
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-0.16541617012396,-0.035128573028058295,0.7743097284391792
-0.4996821379591225,-0.5530563018183586,-0.3994221767714088,-0.3588946622879346,1.2242911781471304,-0.7706957727384867,1.142654417107116,-1.5486194568783584
-0.36199596506310056,-0.5210977260568266,-0.21552206496940113,-0.20789698079513166,0.0,-0.16541617012396,-0.1736912777498435,-1.5486194568783584
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,0.0,-1.1742155078148377,-1.6285996773285882,0.0
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-0.16541617012396,0.0341527793328343,0.7743097284391792
-0.38886155977451947,-0.31336698360686827,-0.38579994626755637,-0.10219860375016962,-1.2242911781471304,-0.9724556402766622,-0.7972234489978769,-0.3871548642195896
-0.45266734721413937,-0.3932634230106984,-0.3994221767714088,-0.3186286138898538,0.0,-1.7794951104293644,-1.14363021080234,-1.1614645926587688
0.03762975626925578,0.43765954678913505,-0.29725544799251563,0.12429791848903474,-1.2242911781471304,-1.3759753753530133,-0.9357861537196621,1.1614645926587688
0.9040451857125158,1.0928103499005422,0.3361782704366218,0.8239205094056882,-1.2242911781471304,-2.1830148455057157,1.627623883633364,0.7743097284391792
-0.3250557723348996,-0.4731598624145285,-0.3994221767714088,-0.1474979081980105,-1.2242911781471304,-0.7706957727384867,1.142654417107116,0.3871548642195896
-0.4190853538248658,-0.3293462714876343,-0.38579994626755637,-0.20789698079513166,1.2242911781471304,-0.9724556402766622,-0.7972234489978769,-0.3871548642195896
-0.4258017525027205,-0.4731598624145285,-0.39261106151948255,-0.3186286138898538,-1.2242911781471304,-2.1830148455057157,1.627623883633364,0.3871548642195896
1.615983445565117,0.5814731377160293,2.856290913649319,0.3709274649272795,-1.2242911781471304,-0.16541617012396,-0.035128573028058295,1.5486194568783584
0.1853905271820598,0.8691003195698178,0.3361782704366218,-0.36896117438745474,-1.2242911781471304,-1.98125497796754,0.8655290076635456,1.5486194568783584
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,0.0,-1.1742155078148377,1.4890611789115789,0.0
-0.49296573928126775,-0.4731598624145285,-0.39261106151948255,-0.38909419858649513,-1.2242911781471304,-0.5689359052003111,-0.8665048013587695,-0.3871548642195896
0.7965828068668401,1.012913910496712,1.2352454836908813,0.048799077742633284,-1.2242911781471304,-2.1830148455057157,1.6969052359942567,0.7743097284391792
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-0.3671760376621356,-1.2821929155241252,0.0
-0.2377425895227881,0.21394951645841068,-0.1882776039616963,-0.3085621017903336,1.2242911781471304,-0.5689359052003111,-0.8665048013587695,1.5486194568783584
2.0424747616088923,2.658780562215613,1.2352454836908813,2.112434058144273,-1.2242911781471304,-2.1830148455057157,1.627623883633364,1.5486194568783584
0.6622548333097455,1.3324996681120327,0.8878786058426447,-0.16259767634729078,-1.2242911781471304,-1.1742155078148377,1.2119357694680086,0.7743097284391792
-0.21087699481136918,0.6453902892390934,-0.2836332174886632,-0.3387616380888942,-1.2242911781471304,-0.5689359052003111,-0.8665048013587695,1.5486194568783584
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,0.0,-0.7706957727384867,1.142654417107116,-1.1614645926587688
-0.4996821379591225,-0.5051184381760606,-0.39261106151948255,-0.37399443043721486,1.2242911781471304,-0.9724556402766622,-0.7972234489978769,1.1614645926587688
0.9644927738132083,1.6520854257273532,1.5145012090198557,0.08906512614071406,-1.2242911781471304,-1.1742155078148377,1.2119357694680086,1.5486194568783584
-0.23438439018386073,-0.31336698360686827,-0.24276652597710596,-0.27332930944201295,-1.2242911781471304,-1.1742155078148377,1.4890611789115789,-0.3871548642195896
-0.4828911412644857,-0.4571805745337625,-0.3381221395040729,-0.38909419858649513,1.2242911781471304,-0.5689359052003111,-0.3122539824716287,1.1614645926587688
-0.4896075399423404,-0.5051184381760606,-0.35855548525985154,-0.37902768648697494,0.0,-2.1830148455057157,1.627623883633364,-0.7743097284391792
-0.45602554655306676,-0.4571805745337625,-0.39261106151948255,-0.3236618699396139,1.2242911781471304,-1.3759753753530133,-0.9357861537196621,1.1614645926587688
-0.49296573928126775,-0.5370770139375927,-0.37898883101563013,-0.37902768648697494,1.2242911781471304,-1.1742155078148377,-1.6285996773285882,-0.7743097284391792
-0.36199596506310056,-0.3453255593684003,-0.2563887564809584,-0.2884290775912932,-1.2242911781471304,-0.3671760376621356,-1.2821929155241252,-1.1614645926587688
-0.33513037035168164,-0.36130484724916634,-0.2563887564809584,-0.22299674894441196,-1.2242911781471304,-1.1742155078148377,1.2119357694680086,-0.3871548642195896
-0.44930914787521203,-0.4731598624145285,-0.29725544799251563,-0.3488281501884144,1.2242911781471304,-1.1742155078148377,1.4890611789115789,-1.5486194568783584
0.47419567032981313,1.012913910496712,1.0036675651253901,-0.07703232350136914,0.0,-1.1742155078148377,1.2119357694680086,1.5486194568783584
-0.264608184234207,-0.42522199877223044,-0.3381221395040729,-0.27332930944201295,1.2242911781471304,-1.5777352428911888,1.0040917123853308,0.3871548642195896
0.09807734436994833,-0.2973876957261022,0.08416700611535206,-0.02669976300376817,-1.2242911781471304,-0.3671760376621356,-1.2821929155241252,-1.5486194568783584
-0.3116229749791901,-0.42522199877223044,-0.2563887564809584,-0.19279721264585137,1.2242911781471304,-1.1742155078148377,-1.6285996773285882,-0.3871548642195896
-0.2478171875395702,-0.15357410479920797,-0.3381221395040729,-0.3085621017903336,0.0,-2.1830148455057157,1.6969052359942567,0.3871548642195896
-0.042967027865000965,-0.26542911996457014,-0.2631998717328846,-0.041799531153048464,-1.2242911781471304,-2.1830148455057157,1.627623883633364,-0.3871548642195896
0.06785355031960205,-0.48913915029529453,0.7789007618118253,-0.2682960533922528,-1.2242911781471304,-0.16541617012396,0.1727154840546195,-1.5486194568783584
-0.2545335862174249,0.0062187740084523125,-0.16784425820591767,-0.3236618699396139,0.0,-1.1742155078148377,1.0733730647462234,0.7743097284391792
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,1.2242911781471304,-0.3671760376621356,-1.2821929155241252,0.0
-0.41236895514701105,-0.36130484724916634,-0.2631998717328846,-0.35386140623817447,-1.2242911781471304,-0.5689359052003111,-0.3122539824716287,-1.5486194568783584
-0.4896075399423404,-0.5051184381760606,-0.39261106151948255,-0.3488281501884144,0.0,-0.3671760376621356,-1.2821929155241252,0.3871548642195896
-0.38214516109666474,-0.169553392679974,-0.39261106151948255,-0.2984955896908134,1.2242911781471304,-1.7794951104293644,-1.14363021080234,0.7743097284391792
2.0626239576424563,1.8278575924157794,3.312635635528375,0.8239205094056882,-1.2242911781471304,-2.1830148455057157,1.6969052359942567,1.5486194568783584
-0.513114935314832,-0.5530563018183586,-0.38579994626755637,-0.38909419858649513,1.2242911781471304,-2.1830148455057157,1.6969052359942567,0.0
-0.5164731346537593,-0.5530563018183586,-0.3994221767714088,-0.38406094253673506,1.2242911781471304,-0.9724556402766622,-0.7972234489978769,0.0
0.2592709126384618,0.6294110013583274,-0.12016645144243421,0.5269584024698425,1.2242911781471304,-0.9724556402766622,-0.7972234489978769,1.5486194568783584
-0.44930914787521203,-0.4092427108914644,-0.3517443700079253,-0.36392791833769467,0.0,-0.5689359052003111,-0.3122539824716287,0.7743097284391792
0.4103898828901932,-0.36130484724916634,-0.2631998717328846,-0.17266418844681097,1.2242911781471304,-2.1830148455057157,1.6969052359942567,-0.3871548642195896
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-1.1742155078148377,1.2119357694680086,0.3871548642195896
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,0.0,-0.9724556402766622,-0.7972234489978769,-0.7743097284391792
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-1.1742155078148377,1.4890611789115789,0.0
-0.513114935314832,-0.5370770139375927,-0.3994221767714088,-0.36392791833769467,0.0,-1.7794951104293644,-1.14363021080234,1.1614645926587688
-0.5030403372980499,-0.5370770139375927,-0.3994221767714088,-0.3488281501884144,-1.2242911781471304,-1.7794951104293644,-1.14363021080234,0.0
0.8637467936453874,2.019609046984972,0.7789007618118253,0.15449745478759533,1.2242911781471304,-1.1742155078148377,-1.6285996773285882,0.7743097284391792
-0.5063985366369772,-0.5370770139375927,-0.37898883101563013,-0.38909419858649513,0.0,-1.98125497796754,0.8655290076635456,-0.7743097284391792
-0.49296573928126775,-0.5051184381760606,-0.3381221395040729,-0.36392791833769467,0.0,-1.3759753753530133,-0.9357861537196621,-0.7743097284391792
-0.4358763505195026,-0.3293462714876343,-0.3381221395040729,-0.3387616380888942,-1.2242911781471304,-0.5689359052003111,-0.8665048013587695,0.7743097284391792
-0.513114935314832,-0.5051184381760606,-0.3449332547559991,-0.38909419858649513,1.2242911781471304,-0.5689359052003111,-0.8665048013587695,-0.7743097284391792
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-0.16541617012396,1.2812171218289012,-1.1614645926587688
-0.08326541993212934,-0.5051184381760606,-0.37898883101563013,0.3256281604794386,0.0,-1.5777352428911888,1.0040917123853308,0.3871548642195896
0.2995693047055902,0.02219806188921834,0.5337006127424818,-0.07703232350136914,-1.2242911781471304,-0.16541617012396,-0.035128573028058295,-0.7743097284391792
-0.47281654324770356,-0.5051184381760606,-0.31087767849636805,-0.37902768648697494,1.2242911781471304,-0.5689359052003111,-0.3122539824716287,-0.3871548642195896
0.4842702683465952,0.8211624559275197,0.02286696884801618,0.8843195820028094,-1.2242911781471304,-0.9724556402766622,-0.7972234489978769,1.5486194568783584
-0.4157271544859384,-0.4571805745337625,-0.3653666005117777,-0.38406094253673506,1.2242911781471304,-1.98125497796754,0.8655290076635456,1.1614645926587688
-0.49632393862019514,-0.5210977260568266,-0.31087767849636805,-0.38909419858649513,1.2242911781471304,-0.5689359052003111,-0.3122539824716287,-0.7743097284391792
-0.46610014456984883,-0.44120128665299646,-0.30406656324444187,-0.3588946622879346,-1.2242911781471304,-0.5689359052003111,-0.8665048013587695,-1.1614645926587688
-0.4258017525027205,-0.37728413512993236,-0.30406656324444187,-0.3588946622879346,-1.2242911781471304,-1.1742155078148377,1.2119357694680086,-1.1614645926587688
-0.04632522720392833,0.24590809221994273,-0.09292199043472937,-0.1525311642477706,-1.2242911781471304,-1.1742155078148377,1.0733730647462234,0.7743097284391792
-0.33513037035168164,0.1180737891738145,-0.2563887564809584,-0.3186286138898538,-1.2242911781471304,-1.1742155078148377,-1.6285996773285882,0.3871548642195896
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-0.16541617012396,0.5191222458590825,-1.1614645926587688
-0.4694583439087762,-0.5210977260568266,-0.3449332547559991,-0.328695125989374,1.2242911781471304,-1.1742155078148377,1.0733730647462234,-1.5486194568783584
-0.5198313339926867,-0.5370770139375927,-0.38579994626755637,-0.3236618699396139,-1.2242911781471304,-2.1830148455057157,1.627623883633364,0.0
-0.13028021067711243,-0.3453255593684003,0.15227815863461414,-0.18776395659609127,1.2242911781471304,-0.3671760376621356,-1.2821929155241252,-1.5486194568783584
-0.4828911412644857,-0.4571805745337625,-0.3381221395040729,-0.38909419858649513,0.0,-0.5689359052003111,-0.8665048013587695,1.1614645926587688
-0.47281654324770356,-0.44120128665299646,-0.3653666005117777,-0.38406094253673506,1.2242911781471304,-1.1742155078148377,1.2119357694680086,1.1614645926587688
-0.2746827822509891,-0.18553268056074002,-0.16784425820591767,-0.2984955896908134,-1.2242911781471304,-2.1830148455057157,1.6969052359942567,0.3871548642195896
-0.227667991506006,-0.4571805745337625,-0.3653666005117777,-0.3035288457405735,1.2242911781471304,-2.1830148455057157,1.627623883633364,-0.3871548642195896
-0.5097567359759045,-0.5530563018183586,-0.3994221767714088,-0.36896117438745474,1.2242911781471304,-1.3759753753530133,-0.9357861537196621,-0.7743097284391792
1.9551615787967807,-0.0576983775146118,3.3603134422918584,0.6779560839626453,-1.2242911781471304,-0.16541617012396,0.0341527793328343,-0.3871548642195896
-0.1806532007610229,0.19797022857764465,-0.07929975993087696,-0.3437948941386543,0.0,-0.5689359052003111,-0.8665048013587695,1.5486194568783584
0.2156143212324061,-0.169553392679974,0.6086228805136702,0.189730247135916,-1.2242911781471304,-0.16541617012396,1.3504984741897936,-0.7743097284391792
-0.49632393862019514,-0.5051184381760606,-0.37217771576370395,-0.38909419858649513,1.2242911781471304,-1.1742155078148377,1.2119357694680086,0.0
-0.4627419452309215,-0.44120128665299646,-0.3994221767714088,-0.2582295412927326,1.2242911781471304,-1.7794951104293644,-1.14363021080234,-1.5486194568783584
1.4648644753133855,1.4603339711581609,1.4463900565005938,0.9648516787989708,-1.2242911781471304,-1.1742155078148377,-1.6285996773285882,1.5486194568783584
-0.20080239679458708,-0.3293462714876343,-0.038433068419319705,0.10416489428999436,-1.2242911781471304,-0.16541617012396,-0.1736912777498435,-0.7743097284391792
-0.41236895514701105,-0.3932634230106984,-0.3994221767714088,-0.3437948941386543,1.2242911781471304,-1.5777352428911888,1.0040917123853308,1.1614645926587688
-0.513114935314832,-0.5530563018183586,-0.3994221767714088,-0.27332930944201295,-1.2242911781471304,-1.7794951104293644,-1.14363021080234,-0.7743097284391792
-0.41236895514701105,-0.169553392679974,-0.3381221395040729,-0.38909419858649513,1.2242911781471304,-0.5689359052003111,-0.3122539824716287,0.7743097284391792
-0.37542876241881,-0.21749125632227206,-0.29725544799251563,-0.328695125989374,-1.2242911781471304,-1.98125497796754,0.8655290076635456,0.7743097284391792
0.4171062815680479,0.9010588953313499,-0.2836332174886632,0.5923907311167238,-1.2242911781471304,-1.5777352428911888,1.0040917123853308,0.7743097284391792
-0.4593837458919941,-0.5530563018183586,-0.3313110242521467,-0.27332930944201295,0.0,-0.16541617012396,-0.1736912777498435,-0.7743097284391792
0.3801660888398469,0.2299288043391767,0.6903562635367847,0.15449745478759533,-1.2242911781471304,-0.16541617012396,0.5191222458590825,-0.7743097284391792
0.09807734436994833,0.948996758973648,-0.2836332174886632,0.09409838219047416,1.2242911781471304,-0.9724556402766622,-0.7972234489978769,0.7743097284391792
-0.43251815118057524,-0.5051184381760606,-0.3994221767714088,-0.24816302919321243,0.0,-1.7794951104293644,-1.14363021080234,-0.3871548642195896
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-0.5689359052003111,-0.3122539824716287,0.3871548642195896
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,0.0,-0.7706957727384867,1.142654417107116,0.7743097284391792
-0.029534230509291506,0.5335352740737312,-0.2836332174886632,-0.02669976300376817,0.0,-0.9724556402766622,-0.7972234489978769,0.7743097284391792
-0.49296573928126775,-0.5051184381760606,-0.3517443700079253,-0.38909419858649513,0.0,-0.5689359052003111,-0.3122539824716287,1.1614645926587688
-0.49632393862019514,-0.5210977260568266,-0.35855548525985154,-0.38406094253673506,0.0,-0.5689359052003111,-0.3122539824716287,-0.7743097284391792
-0.14035480869389452,0.5495145619544972,0.06373366035957344,-0.3337283820391341,0.0,-1.98125497796754,0.8655290076635456,1.5486194568783584
0.7394934181050749,1.4443546832773948,1.289734405706291,-0.02669976300376817,1.2242911781471304,-1.1742155078148377,1.2119357694680086,1.5486194568783584
-0.40901075580808366,-0.4571805745337625,-0.21552206496940113,-0.38909419858649513,0.0,-1.98125497796754,0.8655290076635456,-1.5486194568783584
-0.5063985366369772,-0.5370770139375927,-0.3994221767714088,-0.36896117438745474,1.2242911781471304,-1.7794951104293644,-1.14363021080234,0.0
4.020454172237109,3.0103248955924653,3.6940580896362425,1.6695075257653844,1.2242911781471304,-2.1830148455057157,1.6969052359942567,1.5486194568783584
1.5824014521758434,1.7319818651311834,1.5008789785160035,1.337312626481218,1.2242911781471304,-2.1830148455057157,1.627623883633364,1.5486194568783584
-0.46610014456984883,-0.5051184381760606,-0.2836332174886632,-0.3337283820391341,1.2242911781471304,-0.3671760376621356,-1.2821929155241252,-0.7743097284391792
1.9820271735081996,2.051567622746504,2.434001768029894,0.5873574750669637,0.0,-0.3671760376621356,-1.2821929155241252,0.7743097284391792
-0.10341461596569351,0.18199094069687863,-0.32449990900022047,0.10416489428999436,-1.2242911781471304,-1.7794951104293644,-1.14363021080234,1.5486194568783584
-0.4056525564691563,-0.26542911996457014,-0.3313110242521467,-0.2682960533922528,1.2242911781471304,-1.1742155078148377,-1.6285996773285882,1.1614645926587688
-0.4593837458919941,-0.37728413512993236,-0.37217771576370395,-0.3588946622879346,1.2242911781471304,-1.1742155078148377,1.0733730647462234,-0.3871548642195896
-0.29483197828455326,-0.3932634230106984,-0.10654422093858179,-0.2833958215415331,-1.2242911781471304,-0.16541617012396,0.5191222458590825,0.3871548642195896
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-0.16541617012396,-0.035128573028058295,0.0
0.31300210206129964,0.5335352740737312,0.41110053820781006,-0.031733019053528266,0.0,-1.1742155078148377,1.0733730647462234,1.5486194568783584
-0.1336384100160398,-0.10563624115690988,0.06373366035957344,-0.1525311642477706,-1.2242911781471304,-0.16541617012396,1.3504984741897936,1.1614645926587688
-0.1605040047274587,-0.3453255593684003,-0.3653666005117777,0.2551625757827973,1.2242911781471304,-1.3759753753530133,-0.9357861537196621,0.0
-0.34184676902953637,-0.42522199877223044,-0.2018998344655487,-0.1575644202975307,1.2242911781471304,-2.1830148455057157,1.627623883633364,-1.5486194568783584
-0.42915995184164785,-0.48913915029529453,-0.32449990900022047,-0.35386140623817447,0.0,-1.1742155078148377,1.0733730647462234,-1.5486194568783584
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-0.7706957727384867,1.142654417107116,0.7743097284391792
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,-1.2242911781471304,-0.16541617012396,0.5191222458590825,0.7743097284391792
0.004047762879982136,0.2299288043391767,-0.017999722663541076,-0.23306326104393216,-1.2242911781471304,1.2469029026432688,0.31127818877640473,1.5486194568783584
-0.5030403372980499,-0.48913915029529453,-0.3994221767714088,-0.38406094253673506,0.0,0.43986343249056664,-1.490036972606803,-1.5486194568783584
3.466351281314094,1.9556918954619076,1.3033566362101434,4.5686630104272,1.2242911781471304,1.0451430351050932,-0.5893793919151991,1.5486194568783584
-0.4795329419255583,-0.5530563018183586,-0.37217771576370395,-0.3488281501884144,0.0,0.03634369741421554,-0.5200980395543066,0.0
-0.4627419452309215,-0.3293462714876343,-0.3449332547559991,-0.37399443043721486,0.0,1.4486627701814443,-1.4207556202459104,0.3871548642195896
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,1.2242911781471304,0.03634369741421554,-0.6586607442760917,0.0
-0.29819017762348066,-0.5051184381760606,-0.3994221767714088,-0.2984955896908134,-1.2242911781471304,0.03634369741421554,-0.5200980395543066,-0.7743097284391792
-0.5164731346537593,-0.5530563018183586,-0.3994221767714088,-0.38406094253673506,0.0,0.6416233000287422,-0.2429726301107361,0.3871548642195896
-0.5063985366369772,-0.48913915029529453,-0.3994221767714088,-0.38909419858649513,1.2242911781471304,1.4486627701814443,0.10343413169372691,0.0
-0.5063985366369772,-0.5051184381760606,-0.38579994626755637,-0.38909419858649513,0.0,0.2381035649523911,0.796247655302653,0.3871548642195896
-0.5198313339926867,-0.5530563018183586,-0.3994221767714088,-0.38909419858649513,0.0,0.6416233000287422,0.24199683641551212,1.1614645926587688
0.2491963146216797,-0.15357410479920797,-0.07248864467895075,0.8390202775549684,-1.2242911781471304,0.03634369741421554,-0.4508166871934139,-1.1614645926587688
